city,state,latitude,longitude
MASSANUTTEN,VA,38.411082,-78.727898
MATHEWS,VA,37.443256,-76.327722
MATOACA,VA,37.23232,-77.467494
MAURERTOWN,VA,38.93175,-78.464332
MAX MEADOWS,VA,36.978941,-80.961796
MCDOWELL,VA,38.341913,-79.505289
MCGAHEYSVILLE,VA,38.372857,-78.732601
MCKENNEY,VA,36.985367,-77.721909
MCLEAN,VA,38.943545,-77.192913
MCMULLIN,VA,36.818666,-81.577363
MCNAIR,VA,38.952199,-77.413578
MEADOWBROOK,VA,37.430467,-77.474494
MEADOWS OF DAN,VA,36.73863,-80.397378
MEADOWVIEW,VA,36.763746,-81.88354
MECHANICSBURG,VA,37.153269,-80.941822
MECHANICSVILLE,VA,37.629896,-77.354756
MELFA,VA,37.648968,-75.740743
MENDOTA,VA,36.711121,-82.305688
MERRIFIELD,VA,38.871977,-77.239668
MERRIMAC,VA,37.194865,-80.422011
METOMPKIN,VA,37.767122,-75.605423
MIDDLEBROOK,VA,38.06688,-79.233985
MIDDLEBURG,VA,38.970347,-77.740642
MIDDLETOWN,VA,39.028027,-78.279174
MIDLAND,VA,38.598482,-77.718967
MIDLOTHIAN,VA,37.484382,-77.649577
MILLBORO,VA,37.978509,-79.602209
MINERAL,VA,38.007584,-77.906236
MODEST TOWN,VA,37.81685,-75.56109
MONETA,VA,37.188235,-79.613363
MONTCLAIR,VA,38.6138,-77.341607
MONTEREY,VA,38.411559,-79.580883
MONTROSE,VA,37.521263,-77.374851
MONTROSS,VA,38.092416,-76.815885
MONTVALE,VA,37.385171,-79.725502
MOOREFIELD,VA,38.998274,-77.492742
MOTLEY,VA,37.065822,-79.349975
MOUNT CLIFTON,VA,38.760902,-78.721535
MOUNT CRAWFORD,VA,38.360875,-78.941035
MOUNT HERMON,VA,36.66875,-79.422184
MOUNT JACKSON,VA,38.738878,-78.650918
MOUNT OLIVE,VA,38.977974,-78.453412
MOUNT SIDNEY,VA,38.254993,-78.971323
MOUNT VERNON,VA,38.713363,-77.105219
MOUNTAIN ROAD,VA,36.751561,-78.988343
NARROWS,VA,37.331314,-80.809262
NASSAWADOX,VA,37.476294,-75.859176
NATHALIE,VA,36.947736,-78.933256
NAVY,VA,38.889159,-77.3909
NELLYSFORD,VA,37.923529,-78.893525
NELSONIA,VA,37.822459,-75.589492
NEW BALTIMORE,VA,38.74195,-77.716933
NEW CASTLE,VA,37.500992,-80.111017
NEW CHURCH,VA,37.983247,-75.529065
NEW HOPE,VA,38.192528,-78.894727
NEW KENT,VA,37.509481,-76.986249
NEW MARKET,VA,38.645218,-78.671066
NEW RIVER,VA,37.142926,-80.595803
NEWINGTON,VA,38.734112,-77.19787
NEWINGTON FOREST,VA,38.738024,-77.23522
NEWPORT NEWS,VA,37.076136,-76.52198
NEWSOMS,VA,36.626208,-77.124837
NICKELSVILLE,VA,36.748813,-82.417187
NOKESVILLE,VA,38.692988,-77.576438
NORFOLK,VA,36.923015,-76.244641
NORTH GARDEN,VA,37.962708,-78.631109
NORTH SHORE,VA,37.083143,-79.648409
NORTH SPRINGFIELD,VA,38.80285,-77.201073
NORTON,VA,36.931549,-82.625996
NOTTOWAY COURT HOUSE,VA,37.127148,-78.071119
OAK GROVE,VA,38.983354,-77.41549
OAK HALL,VA,37.930782,-75.54691
OAK LEVEL,VA,36.794846,-79.94143
OAKTON,VA,38.889444,-77.302226
OCCOQUAN,VA,38.681729,-77.261861
ONANCOCK,VA,37.709993,-75.74367
ONE LOUDOUN,VA,39.050396,-77.454839
ONLEY,VA,37.691325,-75.717141
OPAL,VA,38.615731,-77.8098
ORANGE,VA,38.247845,-78.113187
ORKNEY SPRINGS,VA,38.794358,-78.816069
OSAKA,VA,36.951465,-82.814429
PAINTER,VA,37.585184,-75.783759
PALMYRA,VA,37.866371,-78.257592
PAMPLIN CITY,VA,37.266276,-78.683736
PANTOPS,VA,38.032595,-78.444804
PARIS,VA,39.001281,-77.950097
PARK RIDGE,VA,38.463051,-77.449685
PARKSLEY,VA,37.786303,-75.653904
PARROTT,VA,37.214092,-80.631767
PASSAPATANZY,VA,38.294631,-77.332207
PASTORIA,VA,37.744993,-75.635769
PATRICK SPRINGS,VA,36.634348,-80.198515
PEARISBURG,VA,37.328683,-80.727293
PEMBROKE,VA,37.321876,-80.636501
PENHOOK,VA,36.992451,-79.637553
PENNINGTON GAP,VA,36.757664,-83.035292
PETERSBURG,VA,37.20473,-77.392368
PHENIX,VA,37.081059,-78.7485
PIMMIT HILLS,VA,38.910532,-77.199144
PINEY MOUNTAIN,VA,38.162134,-78.411071
PLUM CREEK,VA,37.127093,-80.503368
POCAHONTAS,VA,37.309745,-81.34581
POQUOSON,VA,37.12836,-76.303534
PORT REPUBLIC,VA,38.283113,-78.81323
PORT ROYAL,VA,38.164886,-77.199264
PORTSMOUTH,VA,36.859339,-76.356973
POTOMAC MILLS,VA,38.656539,-77.29883
POUND,VA,37.126086,-82.60734
POUNDING MILL,VA,37.07863,-81.712189
POWHATAN,VA,37.542121,-77.927083
PRICES FORK,VA,37.206332,-80.488108
PRINCE GEORGE,VA,37.220869,-77.268299
PULASKI,VA,37.05277,-80.761919
PUNGOTEAGUE,VA,37.628567,-75.816544
PURCELLVILLE,VA,39.137498,-77.711393
QUANTICO,VA,38.522437,-77.290146
QUANTICO BASE,VA,38.522804,-77.318262
QUICKSBURG,VA,38.690893,-78.68239
QUINBY,VA,37.553288,-75.736773
RADFORD,VA,37.12012,-80.559149
RAVEN,VA,37.093756,-81.859959
RAVENSWORTH,VA,38.803156,-77.222587
RECTORTOWN,VA,38.921119,-77.856942
REMINGTON,VA,38.53461,-77.808178
RESTON,VA,38.949762,-77.346244
RHOADESVILLE,VA,38.270757,-77.931614
RICH CREEK,VA,37.384617,-80.818813
RICHLANDS,VA,37.088022,-81.810416
RICHMOND,VA,37.531399,-77.476009
RIDGEWAY,VA,36.578174,-79.85829
RINER,VA,37.067043,-80.440573
RIO,VA,38.080488,-78.473191
RIPPLEMEAD,VA,37.33939,-80.692975
RIVANNA,VA,37.995279,-78.37884
RIVERDALE,VA,36.674848,-78.894011
RIVERVIEW,VA,36.931192,-82.484189
ROANOKE,VA,37.278458,-79.958174
ROCKWOOD,VA,37.462959,-77.574427
ROCKY GAP,VA,37.240994,-81.107476
ROCKY MOUNT,VA,37.004398,-79.884762
ROSE HILL,VA,38.786916,-77.108827
ROUND HILL,VA,39.13093,-77.771672
RUCKERSVILLE,VA,38.228054,-78.377478
RURAL RETREAT,VA,36.905132,-81.27725
RUSHMERE,VA,37.071443,-76.670817
RUSTBURG,VA,37.272189,-79.100105
SALEM,VA,37.285333,-80.055241
SALTVILLE,VA,36.875915,-81.762909
SALUDA,VA,37.605274,-76.593798
SANDSTON,VA,37.513062,-77.313008
SANDY LEVEL,VA,36.573814,-79.728073
SANFORD,VA,37.933172,-75.668663
SAUMSVILLE,VA,38.93199,-78.500852
SAVAGE TOWN,VA,37.550063,-75.798276
SAVAGEVILLE,VA,37.682522,-75.759175
SAXIS,VA,37.926164,-75.723589
SCHOONER BAY,VA,37.763661,-75.768647
SCHUYLER,VA,37.795463,-78.697607
SCOTLAND,VA,37.181078,-76.796501
SCOTTSBURG,VA,36.759192,-78.791174
SCOTTSVILLE,VA,37.811346,-78.488168
SEDLEY,VA,36.776931,-76.989939
SELMA,VA,37.80412,-79.849877
SEVEN CORNERS,VA,38.865522,-77.144814
SEVEN MILE FORD,VA,36.815556,-81.632203
SHAWNEELAND,VA,39.195895,-78.345823
SHAWSVILLE,VA,37.17037,-80.254418
SHENANDOAH,VA,38.487131,-78.616451
SHENANDOAH FARMS,VA,38.97534,-78.047559
SHENANDOAH RETREAT,VA,39.139346,-77.862643
SHENANDOAH SHORES,VA,38.962187,-78.14016
SHERANDO,VA,37.990092,-78.942483
SHIPMAN,VA,37.730825,-78.840949
SHORT PUMP,VA,37.656587,-77.619965
SINGERS GLEN,VA,38.546544,-78.914404
SKYLAND ESTATES,VA,38.931819,-78.086185
SMITHFIELD,VA,36.972412,-76.614155
SNOWVILLE,VA,37.021568,-80.579402
SOUTH BOSTON,VA,36.711825,-78.913354
SOUTH HILL,VA,36.725662,-78.128886
SOUTH RIDING,VA,38.911658,-77.513282
SOUTH RUN,VA,38.748317,-77.273197
SOUTHAMPTON MEADOWS,VA,36.591619,-76.929289
SOUTHSIDE CHESCONESSEX,VA,37.743966,-75.778684
SPERRYVILLE,VA,38.655516,-78.23608
SPOTSYLVANIA COURTHOUSE,VA,38.199387,-77.589014
SPRINGFIELD,VA,38.781571,-77.183921
SPRINGVILLE,VA,37.187662,-81.39025
ST. CHARLES,VA,36.805133,-83.057336
ST. PAUL,VA,36.906709,-82.317017
STAFFORD LAKES VILLAGE,VA,38.3587,-77.545774
STANARDSVILLE,VA,38.299056,-78.436826
STANLEY,VA,38.58104,-78.499404
STANLEYTOWN,VA,36.751455,-79.952403
STAUNTON,VA,38.157978,-79.061876
STEPHENS CITY,VA,39.09314,-78.218325
STERLING,VA,39.004733,-77.405368
STEVENS CREEK,VA,36.731495,-80.994234
STEWARTSVILLE,VA,37.260065,-79.791667
STICKLEYVILLE,VA,36.713329,-82.912188
STONE RIDGE,VA,38.925016,-77.555494
STONEGA,VA,36.952182,-82.789929
STONY CREEK,VA,36.94801,-77.400067
STRASBURG,VA,39.003391,-78.349543
STUART,VA,36.640363,-80.268642
STUARTS DRAFT,VA,38.018834,-79.034692
SUDLEY,VA,38.786758,-77.49901
SUFFOLK,VA,36.697157,-76.634781
SUGAR GROVE,VA,36.760754,-81.401245
SUGARLAND RUN,VA,39.032558,-77.366631
SULLY SQUARE,VA,38.921862,-77.426361
SURRY,VA,37.137071,-76.833275
SUSSEX,VA,36.917359,-77.271869
TACOMA,VA,36.935192,-82.53071
TANGIER,VA,37.823436,-75.992811
TAPPAHANNOCK,VA,37.912387,-76.866012
TASLEY,VA,37.71245,-75.697033
TAZEWELL,VA,37.128938,-81.506555
TEMPERANCEVILLE,VA,37.907283,-75.557927
TEMPLETON,VA,37.081004,-77.356322
THE PLAINS,VA,38.862177,-77.774204
THE UNIVERSITY OF VIRGINIA'S COLLEGE AT WISE,VA,36.973084,-82.556962
THYNEDALE,VA,36.818218,-78.477468
TIMBERLAKE,VA,37.317163,-79.246893
TIMBERVILLE,VA,38.63266,-78.773717
TOMS BROOK,VA,38.946542,-78.440046
TRIANGLE,VA,38.547151,-77.318494
TROUTDALE,VA,36.696013,-81.437545
TROUTVILLE,VA,37.416654,-79.878096
TUCKAHOE,VA,37.58728,-77.588153
TWIN LAKES,VA,38.249804,-78.442772
TYSONS,VA,38.921355,-77.227621
UNION HALL,VA,37.02209,-79.680782
UNION LEVEL,VA,36.707114,-78.231843
UNION MILL,VA,38.801332,-77.387142
UNIONVILLE,VA,38.25779,-77.977077
UNIVERSITY CENTER,VA,39.062418,-77.445603
UNIVERSITY OF VIRGINIA,VA,38.034991,-78.520482
UPPERVILLE,VA,38.991734,-77.881459
URBANNA,VA,37.639887,-76.575138
VANSANT,VA,37.235291,-82.096274
VERONA,VA,38.194307,-79.009469
VICTORIA,VA,36.994444,-78.224298
VIENNA,VA,38.898576,-77.258323
VILLA HEIGHTS,VA,36.702171,-79.894608
VINTON,VA,37.274236,-79.888194
VIRGILINA,VA,36.545675,-78.775213
VIRGINIA BEACH,VA,36.779525,-76.029142
VISTA WOODS,VA,38.466769,-77.478965
WACHAPREAGUE,VA,37.606415,-75.689273
WAKEFIELD,VA,38.824691,-77.242953
WARFIELD,VA,36.895984,-77.818997
WARM SPRINGS,VA,38.045038,-79.778713
WARRENTON,VA,38.717817,-77.797316
WARSAW,VA,37.960351,-76.76095
WASHINGTON,VA,38.711733,-78.159959
WATERFORD,VA,39.185174,-77.611896
WATTSVILLE,VA,37.929099,-75.492534
WAVERLY,VA,37.034024,-77.095596
WAYNESBORO,VA,38.067157,-78.90142
WEBER CITY,VA,36.623721,-82.563351
WEEMS,VA,37.654708,-76.454642
WEST FALLS CHURCH,VA,38.865559,-77.187699
WEST POINT,VA,37.552261,-76.801848
WEST SPRINGFIELD,VA,38.775195,-77.224652
WESTLAKE CORNER,VA,37.118628,-79.697888
WEYERS CAVE,VA,38.28006,-78.914162
WHITE STONE,VA,37.644737,-76.389965
WHITESVILLE,VA,37.781571,-75.66365
WILLIAMSBURG,VA,37.269481,-76.708193
WILLIS WHARF,VA,37.517888,-75.806853
WINCHESTER,VA,39.173869,-78.176356
WINDSOR,VA,36.81119,-76.73841
WINTERGREEN,VA,37.911665,-78.930833
WISE,VA,36.976869,-82.581087
WOLF TRAP,VA,38.937348,-77.282859
WOODBRIDGE,VA,38.640556,-77.255093
WOODBURN,VA,38.849429,-77.226507
WOODLAKE,VA,37.42009,-77.677218
WOODLAWN,VA,36.738767,-80.809459
WOODSTOCK,VA,38.872115,-78.51713
WYNDHAM,VA,37.692179,-77.610726
WYTHEVILLE,VA,36.953385,-81.088438
YOGAVILLE,VA,37.667856,-78.689286
YORKSHIRE,VA,38.788994,-77.449867
YORKTOWN,VA,37.234015,-76.518202
ALBANY,VT,44.729932,-72.381758
ALBURGH,VT,44.976728,-73.30257
ALGIERS,VT,42.820005,-72.579559
ARLINGTON,VT,43.072919,-73.146094
ASCUTNEY,VT,43.408312,-72.405702
BAKERSFIELD,VT,44.782021,-72.803277
BARNET,VT,44.295484,-72.04983
BARRE,VT,44.199088,-72.507979
BARTON,VT,44.747972,-72.178552
BEECHER FALLS,VT,45.009587,-71.487927
BELLOWS FALLS,VT,43.134564,-72.459095
BENNINGTON,VT,42.871243,-73.180181
BENSON,VT,43.710063,-73.302976
BETHEL,VT,43.829702,-72.634495
BOLTON,VT,44.374215,-72.88601
BOLTON VALLEY,VT,44.416642,-72.857466
BRADFORD,VT,43.995926,-72.124464
BRANDON,VT,43.810474,-73.09028
BRATTLEBORO,VT,42.861623,-72.559216
BRISTOL,VT,44.137679,-73.09131
BURLINGTON,VT,44.491927,-73.238882
CABOT,VT,44.406782,-72.316688
CAMBRIDGE,VT,44.637307,-72.881406
CANAAN,VT,45.006739,-71.527141
CASTLETON,VT,43.605438,-73.184824
CASTLETON FOUR CORNERS,VT,43.611965,-73.210573
CAVENDISH,VT,43.385393,-72.607864
CHELSEA,VT,43.991743,-72.451214
CHESTER,VT,43.269228,-72.5963
CHIMNEY HILL,VT,42.888988,-72.909636
CHITTENDEN,VT,43.703323,-72.949464
CONCORD,VT,44.435598,-71.886404
COVENTRY,VT,44.864935,-72.270044
DANBY,VT,43.343667,-72.99463
DANVILLE,VT,44.410261,-72.141614
DERBY CENTER,VT,44.954564,-72.136208
DERBY LINE,VT,44.998729,-72.107279
DORSET,VT,43.26046,-73.108367
EAST BARRE,VT,44.14834,-72.449497
EAST BURKE,VT,44.587657,-71.940967
EAST CHARLOTTE,VT,44.318368,-73.190865
EAST DORSET,VT,43.243737,-73.007364
EAST MIDDLEBURY,VT,43.976586,-73.100235
EAST MONTPELIER,VT,44.267319,-72.491241
EAST POULTNEY,VT,43.525649,-73.215011
ENOSBURG FALLS,VT,44.908471,-72.801491
ESSEX JUNCTION,VT,44.490288,-73.114121
FAIR HAVEN,VT,43.592783,-73.268898
FAIRFAX,VT,44.671277,-73.009271
FAIRLEE,VT,43.893818,-72.159137
GILMAN,VT,44.413981,-71.712284
GLOVER,VT,44.707108,-72.199329
GRAFTON,VT,43.170735,-72.60853
GRANITEVILLE,VT,44.145848,-72.481395
GREENSBORO,VT,44.578992,-72.315503
GREENSBORO BEND,VT,44.561395,-72.265645
GROTON,VT,44.218915,-72.201097
HANKSVILLE,VT,44.253368,-72.96089
HARDWICK,VT,44.496963,-72.364454
HARMONYVILLE,VT,43.036286,-72.667429
HARTFORD VILLAGE,VT,43.666738,-72.337742
HARTLAND,VT,43.542639,-72.401149
HIGHGATE CENTER,VT,44.934919,-73.038471
HIGHGATE SPRINGS,VT,44.978326,-73.105629
HINESBURG,VT,44.333146,-73.109207
HUNTINGTON,VT,44.326403,-72.989362
HUNTINGTON CENTER,VT,44.289043,-72.969163
HYDE PARK,VT,44.599081,-72.608364
IRASBURG,VT,44.800772,-72.290572
ISLAND POND,VT,44.814026,-71.885546
JACKSONVILLE,VT,42.79403,-72.815564
JAMAICA,VT,43.095201,-72.77457
JEFFERSONVILLE,VT,44.64659,-72.826096
JERICHO,VT,44.502675,-72.990293
JERICHO CENTER,VT,44.471591,-72.972216
JOHNSON,VT,44.636968,-72.678702
KILLINGTON VILLAGE,VT,43.650545,-72.778421
LINCOLN,VT,44.102714,-72.99377
LONDONDERRY,VT,43.230113,-72.807969
LOWELL,VT,44.793476,-72.432757
LUDLOW,VT,43.401856,-72.699211
LUNENBURG,VT,44.453063,-71.674197
LYNDON,VT,44.515122,-72.013761
LYNDON CENTER,VT,44.540597,-72.015613
LYNDONVILLE,VT,44.529644,-71.998138
MANCHESTER,VT,43.160037,-73.067098
MANCHESTER CENTER,VT,43.188397,-73.035178
MARSHFIELD,VT,44.353357,-72.349726
MIDDLEBURY,VT,44.007904,-73.157609
MIDDLETOWN SPRINGS,VT,43.486568,-73.123045
MILTON,VT,44.630376,-73.12244
MONTPELIER,VT,44.266448,-72.571524
MORRISVILLE,VT,44.557227,-72.589969
NEW HAVEN,VT,44.133023,-73.14537
NEWBURY,VT,44.080827,-72.057719
NEWFANE,VT,42.987414,-72.655889
NEWPORT,VT,44.936868,-72.21116
NEWPORT CENTER,VT,44.95244,-72.306113
NORTH BENNINGTON,VT,42.920551,-73.24093
NORTH CLARENDON,VT,43.571193,-72.968469
NORTH HARTLAND,VT,43.596986,-72.359722
NORTH HYDE PARK,VT,44.664216,-72.588854
NORTH POWNAL,VT,42.798559,-73.25732
NORTH SPRINGFIELD,VT,43.329902,-72.533788
NORTH TROY,VT,44.996327,-72.403506
NORTH WESTMINSTER,VT,43.122393,-72.456417
NORTHFIELD,VT,44.146522,-72.657101
NORWICH,VT,43.718016,-72.30566
OLD BENNINGTON,VT,42.884855,-73.214297
ORLEANS,VT,44.80877,-72.199501
PAWLET,VT,43.338969,-73.168393
PEACHAM,VT,44.32958,-72.172452
PITTSFORD,VT,43.71234,-73.025265
PLAINFIELD,VT,44.280961,-72.431823
POULTNEY,VT,43.517815,-73.235967
POWNAL,VT,42.765345,-73.234162
POWNAL CENTER,VT,42.79766,-73.221503
PROCTOR,VT,43.676395,-73.045338
PROCTORSVILLE,VT,43.380828,-72.641471
PUTNEY,VT,42.971324,-72.527696
QUECHEE,VT,43.64451,-72.418975
RANDOLPH,VT,43.926347,-72.666361
READSBORO,VT,42.765556,-72.952062
RICHFORD,VT,44.994014,-72.669443
RICHMOND,VT,44.405736,-73.00147
ROCHESTER,VT,43.870387,-72.803593
RUTLAND,VT,43.60967,-72.977788
SAXTONS RIVER,VT,43.139367,-72.511138
SHEFFIELD,VT,44.596085,-72.115177
SHELBURNE,VT,44.390452,-73.217992
SOUTH BARRE,VT,44.160691,-72.502255
SOUTH BURLINGTON,VT,44.436565,-73.181103
SOUTH HERO,VT,44.648436,-73.301318
SOUTH LINCOLN,VT,44.059925,-72.974529
SOUTH LONDONDERRY,VT,43.191434,-72.808258
SOUTH ROYALTON,VT,43.807231,-72.512334
SOUTH SHAFTSBURY,VT,42.9406,-73.194627
SOUTH WOODSTOCK,VT,43.560217,-72.527025
SPRINGFIELD,VT,43.296641,-72.48187
ST. ALBANS,VT,44.811538,-73.084462
ST. GEORGE,VT,44.379745,-73.131557
ST. JOHNSBURY,VT,44.430445,-72.008582
STAMFORD,VT,42.754844,-73.060965
STOWE,VT,44.467241,-72.68377
STRATTON MOUNTAIN,VT,43.116202,-72.905312
SUTTON,VT,44.630091,-72.031527
SWANTON,VT,44.924538,-73.119353
TOWNSHEND,VT,43.049461,-72.670371
TROY,VT,44.911101,-72.401641
UNDERHILL CENTER,VT,44.50805,-72.89874
UNDERHILL FLATS,VT,44.523259,-72.946234
VERGENNES,VT,44.16766,-73.255316
WAITSFIELD,VT,44.183349,-72.834513
WALLINGFORD,VT,43.472663,-72.965999
WARDSBORO,VT,43.043815,-72.788421
WATERBURY,VT,44.336415,-72.749053
WATERBURY CENTER,VT,44.377996,-72.72082
WEBSTERVILLE,VT,44.157314,-72.477642
WELLS,VT,43.418682,-73.212275
WELLS RIVER,VT,44.156476,-72.067979
WEST BRATTLEBORO,VT,42.856521,-72.600362
WEST BURKE,VT,44.643829,-71.979303
WEST CHARLOTTE,VT,44.307336,-73.257249
WEST DUMMERSTON,VT,42.929804,-72.612833
WEST PAWLET,VT,43.354365,-73.247572
WEST RUTLAND,VT,43.59672,-73.042979
WEST WOODSTOCK,VT,43.610343,-72.553401
WESTFORD,VT,44.603324,-73.015994
WESTMINSTER,VT,43.078539,-72.454315
WESTON,VT,43.290739,-72.793704
WHITE RIVER JUNCTION,VT,43.650026,-72.329173
WHITINGHAM,VT,42.789194,-72.883349
WILDER,VT,43.677681,-72.320418
WILLIAMSTOWN,VT,44.117705,-72.550501
WILMINGTON,VT,42.869334,-72.861064
WINDSOR,VT,43.479211,-72.39066
WINOOSKI,VT,44.495587,-73.184857
WOLCOTT,VT,44.551809,-72.470074
WOODSTOCK,VT,43.62344,-72.513003
WORCESTER,VT,44.370033,-72.550149
ABERDEEN,WA,46.975205,-123.811373
ABERDEEN GARDENS,WA,47.057318,-123.777916
ACME,WA,48.716429,-122.209962
ADDY,WA,48.358908,-117.837187
AHTANUM,WA,46.556989,-120.614827
AIRWAY HEIGHTS,WA,47.645943,-117.579197
ALBION,WA,46.7916,-117.251227
ALDER,WA,46.781985,-122.2612
ALDERTON,WA,47.176252,-122.222358
ALDERWOOD MANOR,WA,47.814603,-122.267255
ALGER,WA,48.610264,-122.329285
ALGONA,WA,47.281987,-122.250467
ALLYN,WA,47.386829,-122.839334
ALMIRA,WA,47.710609,-118.93699
ALTOONA,WA,46.269739,-123.621217
AMANDA PARK,WA,47.452912,-123.927819
AMBOY,WA,45.915888,-122.488854
AMES LAKE,WA,47.633966,-121.960584
ANACORTES,WA,48.488725,-122.62398
ANATONE,WA,46.135417,-117.132454
ANDERSON ISLAND,WA,47.149874,-122.681692
ARLINGTON,WA,48.170372,-122.144553
ARLINGTON HEIGHTS,WA,48.211929,-122.062995
ARTONDALE,WA,47.303553,-122.652488
ASHFORD,WA,46.754853,-122.015472
ASOTIN,WA,46.333727,-117.039802
AUBURN,WA,47.304657,-122.210696
BAINBRIDGE ISLAND,WA,47.642487,-122.507764
BANGOR BASE,WA,47.722257,-122.714126
BANKS LAKE SOUTH,WA,47.630072,-119.274437
BARBERTON,WA,45.713634,-122.611443
BARING,WA,47.768598,-121.481977
BARNEY'S JUNCTION,WA,48.620395,-118.128962
BARSTOW,WA,48.778304,-118.132862
BASIN CITY,WA,46.589039,-119.156647
BATTLE GROUND,WA,45.776834,-122.540966
BAY CENTER,WA,46.620753,-123.953182
BAY VIEW,WA,48.487,-122.462553
BEACON HILL,WA,46.171191,-122.92069
BEAUX ARTS VILLAGE,WA,47.585343,-122.203646
BELFAIR,WA,47.446821,-122.852831
BELL HILL,WA,48.05495,-123.086977
BELLEVUE,WA,47.597837,-122.15648
BELLINGHAM,WA,48.753442,-122.470179
BENTON CITY,WA,46.263709,-119.478982
BETHEL,WA,47.4874,-122.617517
BEVERLY,WA,46.834819,-119.930266
BICKLETON,WA,46.005641,-120.30798
BIG LAKE,WA,48.395839,-122.243228
BINGEN,WA,45.713108,-121.471778
BIRCH BAY,WA,48.923367,-122.745262
BLACK DIAMOND,WA,47.314748,-122.017685
BLAINE,WA,48.98719,-122.74877
BLYN,WA,48.009477,-122.98016
BONNEY LAKE,WA,47.199502,-122.163032
BOTHELL,WA,47.773531,-122.204376
BOTHELL EAST,WA,47.806352,-122.184394
BOTHELL WEST,WA,47.805597,-122.24011
BOULEVARD PARK,WA,47.513403,-122.314844
BOW,WA,48.561285,-122.407762
BOYDS,WA,48.724435,-118.132084
BRADY,WA,47.004601,-123.541933
BREMERTON,WA,47.539877,-122.717048
BREWSTER,WA,48.106954,-119.769827
BRIDGEPORT,WA,48.007006,-119.672533
BRIER,WA,47.792388,-122.273432
BRINNON,WA,47.668614,-122.9166
BROWNS POINT,WA,47.303796,-122.43672
BRUSH PRAIRIE,WA,45.725043,-122.548327
BRYANT,WA,48.246467,-122.1781
BRYN MAWR-SKYWAY,WA,47.494983,-122.240594
BUCKLEY,WA,47.162239,-122.020272
BUCODA,WA,46.795255,-122.869815
BUENA,WA,46.427687,-120.318245
BUNK FOSS,WA,47.961701,-122.094437
BURBANK,WA,46.198387,-118.983373
BURIEN,WA,47.475605,-122.344661
BURLEY,WA,47.415957,-122.644705
BURLINGTON,WA,48.466355,-122.328882
CAMANO,WA,48.152467,-122.462132
CAMAS,WA,45.601809,-122.430381
CANTERWOOD,WA,47.376491,-122.602016
CANYON CREEK,WA,48.110002,-121.982476
CARBONADO,WA,47.08232,-122.051841
CARLSBORG,WA,48.084167,-123.169679
CARNATION,WA,47.644188,-121.90067
CARSON,WA,45.734805,-121.82621
CASCADE VALLEY,WA,47.141022,-119.328343
CASHMERE,WA,47.518054,-120.467036
CASTLE ROCK,WA,46.271858,-122.903925
CATHCART,WA,47.852593,-122.10579
CATHLAMET,WA,46.205819,-123.384018
CAVALERO,WA,47.974976,-122.077032
CENTERVILLE,WA,45.753994,-120.90808
CENTRAL PARK,WA,46.971808,-123.702302
CENTRALIA,WA,46.72205,-122.970947
CHAIN LAKE,WA,47.902259,-121.98709
CHEHALIS,WA,46.664176,-122.965425
CHELAN,WA,47.844282,-120.013572
CHELAN FALLS,WA,47.799429,-119.988255
CHENEY,WA,47.49113,-117.581546
CHERRY GROVE,WA,45.802207,-122.576773
CHEWELAH,WA,48.28264,-117.716945
CHICO,WA,47.622554,-122.719306
CHINOOK,WA,46.27552,-123.942213
CLALLAM BAY,WA,48.25352,-124.257783
CLARKSTON,WA,46.415405,-117.050135
CLARKSTON HEIGHTS-VINELAND,WA,46.375406,-117.092016
CLAYTON,WA,48.001222,-117.561155
CLE ELUM,WA,47.194638,-120.952843
CLEAR LAKE,WA,46.92844,-122.304963
CLEARVIEW,WA,47.829183,-122.145145
CLIFFDELL,WA,46.922197,-121.043014
CLINTON,WA,47.962381,-122.352274
CLOVER CREEK,WA,47.143317,-122.380456
CLYDE HILL,WA,47.630354,-122.217983
COHASSETT BEACH,WA,46.864882,-124.106113
COLFAX,WA,46.914682,-117.323204
COLLEGE PLACE,WA,46.04175,-118.39244
COLTON,WA,46.567467,-117.128445
COLVILLE,WA,48.545448,-117.898479
CONCONULLY,WA,48.558553,-119.752129
CONCRETE,WA,48.532617,-121.755155
CONNELL,WA,46.660492,-118.840553
CONWAY,WA,48.335682,-122.344432
COPALIS BEACH,WA,47.124571,-124.166453
COSMOPOLIS,WA,46.954312,-123.772895
COTTAGE LAKE,WA,47.746452,-122.075988
COUGAR,WA,46.049292,-122.303364
COULEE CITY,WA,47.611733,-119.289529
COULEE DAM,WA,47.968511,-118.97628
COUNTRY HOMES,WA,47.74785,-117.41987
COUPEVILLE,WA,48.218795,-122.679466
COVINGTON,WA,47.364793,-122.104561
COWICHE,WA,46.671898,-120.711936
CRESCENT BAR,WA,47.216626,-119.996573
CRESTON,WA,47.759415,-118.519913
CROCKER,WA,47.090847,-122.126744
CURLEW,WA,48.877715,-118.604516
CURLEW LAKE,WA,48.732932,-118.668214
CUSICK,WA,48.328488,-117.292457
CUSTER,WA,48.91285,-122.636994
DALLESPORT,WA,45.631591,-121.168866
DANVILLE,WA,48.993638,-118.506895
DARRINGTON,WA,48.258788,-121.607845
DASH POINT,WA,47.31253,-122.413936
DAVENPORT,WA,47.655042,-118.15188
DAYTON,WA,46.316788,-117.976762
DEEP RIVER,WA,46.353583,-123.70495
